payment_id,order_id,payment_mode,amount,payment_status,payment_date
3016,3016,Card,1082,Paid,2026-03-24
3017,3017,UPI,2344,Paid,2026-05-12
3018,3018,UPI,3131,Paid,2026-05-20
3019,3019,UPI,1298,Paid,2026-03-28
3020,3020,Cash,2014,Paid,2026-07-06
3021,3021,Card,1219,Paid,2026-06-14
3022,3022,Card,922,Paid,2026-01-28
3023,3023,Cash,1265,Paid,2026-01-12
3024,3024,Cash,1412,Paid,2026-03-24
3025,3025,Card,1095,Paid,2026-03-25
3026,3026,Card,2231,Paid,2026-02-23
3027,3027,Wallet,2144,Paid,2026-01-20
3028,3028,UPI,1302,Paid,2026-06-29
3029,3029,Wallet,651,Paid,2026-01-11
3030,3030,Wallet,1075,Paid,2026-05-03
3031,3031,Cash,2487,Paid,2026-07-01
3032,3032,UPI,1040,Paid,2026-04-14
3033,3033,Card,1493,Paid,2026-07-28
3034,3034,Wallet,2894,Paid,2026-05-02
3035,3035,Card,1785,Paid,2026-01-03
3036,3036,UPI,2633,Paid,2026-02-17
3037,3037,Cash,1503,Paid,2026-03-26
3038,3038,Card,864,Paid,2026-02-17
3039,3039,Cash,1179,Paid,2026-03-17
3040,3040,Wallet,3477,Paid,2026-02-09
3041,3041,Card,1523,Paid,2026-04-24
3042,3042,UPI,1323,Paid,2026-01-01
3043,3043,Cash,1257,Paid,2026-03-08
3044,3044,UPI,1347,Paid,2026-02-17
3045,3045,UPI,2198,Paid,2026-03-09
3046,3046,UPI,900,Paid,2026-01-17
3047,3047,UPI,976,Paid,2026-06-24
3048,3048,Cash,1378,Paid,2026-06-20
3049,3049,Card,1974,Paid,2026-03-30
3050,3050,UPI,659,Paid,2026-05-06
3051,3051,Wallet,1868,Paid,2026-01-23
3052,3052,Cash,2138,Paid,2026-03-03
3053,3053,Wallet,1235,Paid,2026-07-05
3054,3054,Card,2267,Paid,2026-05-23
3055,3055,Card,2014,Paid,2026-02-10
3056,3056,Cash,1103,Paid,2026-02-05
3057,3057,UPI,1703,Paid,2026-02-26
3058,3058,Card,1677,Paid,2026-03-29
3059,3059,Card,1498,Paid,2026-02-25
3060,3060,Cash,1310,Paid,2026-05-13
3061,3061,UPI,1887,Paid,2026-07-21
3062,3062,Cash,1091,Paid,2026-07-11
3063,3063,Wallet,1142,Paid,2026-04-01
3064,3064,Wallet,1412,Paid,2026-03-29
3065,3065,UPI,1626,Paid,2026-05-22
3066,3066,Cash,1803,Paid,2026-06-06
3067,3067,Card,790,Paid,2026-06-15
3068,3068,Cash,2029,Paid,2026-04-29
3069,3069,UPI,601,Paid,2026-04-11
3070,3070,Card,1528,Paid,2026-04-05
3071,3071,Wallet,1404,Paid,2026-02-19
3072,3072,Wallet,2094,Paid,2026-05-02
3073,3073,UPI,1124,Paid,2026-02-11
3074,3074,Card,1740,Paid,2026-04-23
3075,3075,Card,923,Paid,2026-05-27
3076,3076,Cash,1520,Paid,2026-07-10
3077,3077,Cash,2223,Paid,2026-04-19
3078,3078,UPI,1899,Paid,2026-03-31
3079,3079,Wallet,2854,Paid,2026-03-18
3080,3080,Card,651,Paid,2026-01-17
3081,3081,Cash,2400,Paid,2026-04-21
3082,3082,Cash,2178,Paid,2026-04-23
3083,3083,Cash,1830,Paid,2026-07-30
3084,3084,Wallet,960,Paid,2026-05-26
3085,3085,UPI,1791,Paid,2026-06-27
3086,3086,Cash,1899,Paid,2026-03-27
3087,3087,Card,1598,Paid,2026-02-21
3088,3088,Card,2123,Paid,2026-01-21
3089,3089,Wallet,1389,Paid,2026-03-11
3090,3090,Wallet,629,Paid,2026-02-07
3091,3091,Card,2018,Paid,2026-07-07
3092,3092,UPI,1421,Paid,2026-02-06
3093,3093,UPI,1551,Paid,2026-06-08
3094,3094,Cash,1586,Paid,2026-06-21
3095,3095,Wallet,2210,Paid,2026-07-04
3096,3096,UPI,1148,Paid,2026-02-02
3097,3097,Wallet,1215,Paid,2026-02-01
3098,3098,Card,864,Paid,2026-03-12
3099,3099,UPI,1507,Paid,2026-01-27
3100,3100,Card,1023,Paid,2026-02-04
3101,3101,Card,1326,Paid,2026-03-15
3102,3102,Cash,954,Paid,2026-06-25
3103,3103,Card,2547,Paid,2026-01-04
3104,3104,Card,1440,Paid,2026-03-01
3105,3105,Wallet,987,Paid,2026-06-21
3106,3106,UPI,2360,Paid,2026-03-20
3107,3107,Cash,1435,Paid,2026-02-01
3108,3108,Card,1083,Paid,2026-02-22
3109,3109,Card,2152,Paid,2026-01-08
3110,3110,Cash,789,Paid,2026-02-15
3111,3111,Wallet,1346,Paid,2026-06-18
3112,3112,Wallet,1577,Paid,2026-04-29
3113,3113,Card,1767,Paid,2026-02-17
3114,3114,Cash,664,Paid,2026-03-16
3115,3115,Card,1150,Paid,2026-03-29
3116,3116,Card,1129,Paid,2026-04-13
3117,3117,Cash,2040,Paid,2026-01-27
3118,3118,UPI,929,Paid,2026-02-01
3119,3119,Wallet,991,Paid,2026-04-19
3120,3120,Wallet,1688,Paid,2026-07-22
3121,3121,UPI,1686,Paid,2026-04-06
3122,3122,Card,1412,Paid,2026-03-03
3123,3123,Card,1178,Paid,2026-03-29
3124,3124,UPI,1540,Paid,2026-03-16
3125,3125,Cash,1254,Paid,2026-05-09
3126,3126,UPI,2205,Paid,2026-02-16
3127,3127,UPI,1753,Paid,2026-02-23
3128,3128,Card,1992,Paid,2026-05-30
3129,3129,Wallet,1257,Paid,2026-05-14
3130,3130,UPI,1305,Paid,2026-04-02
3131,3131,Card,1156,Paid,2026-01-25
3132,3132,Card,1309,Paid,2026-07-05
3133,3133,UPI,1187,Paid,2026-05-24
3134,3134,Cash,2291,Paid,2026-03-09
3135,3135,Wallet,2563,Paid,2026-06-03
3136,3136,Wallet,1166,Paid,2026-06-10
3137,3137,Card,1878,Paid,2026-06-17
3138,3138,Cash,1884,Paid,2026-07-16
3139,3139,UPI,1403,Paid,2026-03-31
3140,3140,Card,2717,Paid,2026-05-25
3141,3141,UPI,1830,Paid,2026-01-19
3142,3142,Card,3057,Paid,2026-06-19
3143,3143,UPI,1200,Paid,2026-04-26
3144,3144,UPI,1518,Paid,2026-03-04
3145,3145,Card,2569,Paid,2026-01-24
3146,3146,Wallet,1385,Paid,2026-01-15
3147,3147,UPI,1136,Paid,2026-06-25
3148,3148,UPI,1235,Paid,2026-03-26
3149,3149,UPI,2376,Paid,2026-01-10
3150,3150,Cash,1130,Paid,2026-07-20
3151,3151,UPI,1940,Paid,2026-01-27
3152,3152,Cash,2324,Paid,2026-01-02
3153,3153,Wallet,495,Paid,2026-07-15
3154,3154,Cash,1955,Paid,2026-04-27
3155,3155,UPI,1515,Paid,2026-04-22
3156,3156,Wallet,1214,Paid,2026-02-01
3157,3157,Card,2094,Paid,2026-01-24
3158,3158,Cash,686,Paid,2026-01-14
3159,3159,Cash,1541,Paid,2026-01-07
3160,3160,Wallet,2763,Paid,2026-06-09
3161,3161,Wallet,1213,Paid,2026-03-04
3162,3162,UPI,1747,Paid,2026-07-03
3163,3163,Wallet,1240,Paid,2026-04-11
3164,3164,Card,1532,Paid,2026-06-24
3165,3165,Wallet,1332,Paid,2026-06-13
3166,3166,UPI,1565,Paid,2026-01-25
3167,3167,Card,1203,Paid,2026-01-10
3168,3168,Wallet,1236,Paid,2026-04-12
3169,3169,Card,1514,Paid,2026-07-18
3170,3170,UPI,692,Paid,2026-03-22
3171,3171,Wallet,1143,Paid,2026-05-05
3172,3172,UPI,1402,Paid,2026-04-27
3173,3173,Wallet,1530,Paid,2026-04-06
3174,3174,UPI,1035,Paid,2026-07-15
3175,3175,Wallet,2331,Paid,2026-04-02
3176,3176,Wallet,1434,Paid,2026-04-13
3177,3177,Cash,945,Paid,2026-03-26
3178,3178,Wallet,2282,Paid,2026-04-11
3179,3179,Card,2459,Paid,2026-03-05
3180,3180,Card,323,Paid,2026-02-27
3181,3181,Wallet,2480,Paid,2026-06-03
3182,3182,Card,603,Paid,2026-07-25
3183,3183,Cash,2971,Paid,2026-04-10
3184,3184,Cash,2791,Paid,2026-04-10
3185,3185,Card,603,Paid,2026-05-05
3186,3186,Cash,1434,Paid,2026-01-29
3187,3187,Wallet,1173,Paid,2026-06-21
3188,3188,Cash,2419,Paid,2026-02-15
3189,3189,Wallet,1552,Paid,2026-02-06
3190,3190,Wallet,2325,Paid,2026-03-13
3191,3191,Wallet,1324,Paid,2026-04-15
3192,3192,Wallet,915,Paid,2026-03-01
3193,3193,Cash,1144,Paid,2026-07-19
3194,3194,Cash,1468,Paid,2026-03-28
3195,3195,Cash,1130,Paid,2026-06-07
3196,3196,UPI,1482,Paid,2026-01-17
3197,3197,Cash,1491,Paid,2026-07-25
3198,3198,Cash,1017,Paid,2026-07-27
3199,3199,Cash,1732,Paid,2026-07-05
3200,3200,Cash,1079,Paid,2026-01-03
3201,3201,Card,947,Paid,2026-03-15
3202,3202,Cash,1015,Paid,2026-06-15
3203,3203,UPI,1603,Paid,2026-07-16
3204,3204,Card,1744,Paid,2026-01-07
3205,3205,UPI,824,Paid,2026-06-14
3206,3206,UPI,2301,Paid,2026-05-31
3207,3207,Cash,844,Paid,2026-04-16
3208,3208,Wallet,2219,Paid,2026-06-17
3209,3209,Cash,1944,Paid,2026-03-13
3210,3210,UPI,805,Paid,2026-04-15
3211,3211,Card,1326,Paid,2026-06-09
3212,3212,Cash,1241,Paid,2026-07-21
3213,3213,Cash,1052,Paid,2026-04-30
3214,3214,Card,1267,Paid,2026-05-08
3215,3215,UPI,1904,Paid,2026-05-03
3216,3216,Card,2457,Paid,2026-03-27
3217,3217,Wallet,1129,Paid,2026-03-21
3218,3218,Card,1651,Paid,2026-06-06
3219,3219,Card,2082,Paid,2026-07-23
3220,3220,Wallet,1175,Paid,2026-04-06
3221,3221,Card,2204,Paid,2026-03-07
3222,3222,Card,1783,Paid,2026-02-16
3223,3223,Card,1644,Paid,2026-01-19
3224,3224,Wallet,1665,Paid,2026-05-08
3225,3225,UPI,1653,Paid,2026-07-28
3226,3226,Card,1747,Paid,2026-06-25
3227,3227,Wallet,695,Paid,2026-07-11
3228,3228,Cash,793,Paid,2026-07-12
3229,3229,UPI,1205,Paid,2026-07-30
3230,3230,Cash,850,Paid,2026-03-05
3231,3231,Wallet,718,Paid,2026-05-28
3232,3232,Cash,1408,Paid,2026-05-25
3233,3233,Wallet,1593,Paid,2026-06-16
3234,3234,Wallet,2910,Paid,2026-02-25
3235,3235,Wallet,1559,Paid,2026-02-22
3236,3236,UPI,1945,Paid,2026-02-16
3237,3237,Card,1640,Paid,2026-01-23
3238,3238,UPI,1645,Paid,2026-06-10
3239,3239,Cash,1869,Paid,2026-03-16
3240,3240,Cash,1545,Paid,2026-03-31
3241,3241,Card,1714,Paid,2026-01-15
3242,3242,Cash,2103,Paid,2026-03-07
3243,3243,UPI,2797,Paid,2026-03-18
3244,3244,UPI,1938,Paid,2026-02-13
3245,3245,Card,1898,Paid,2026-03-21
3246,3246,Cash,2719,Paid,2026-04-02
3247,3247,Card,1725,Paid,2026-02-10
3248,3248,Wallet,950,Paid,2026-05-07
3249,3249,Cash,1894,Paid,2026-02-14
3250,3250,Cash,2501,Paid,2026-01-15
3251,3251,Cash,826,Paid,2026-04-23
3252,3252,Card,1381,Paid,2026-06-02
3253,3253,Card,2809,Paid,2026-02-02
3254,3254,Card,1493,Paid,2026-07-20
3255,3255,Cash,1735,Paid,2026-04-11
3256,3256,Cash,2426,Paid,2026-02-02
3257,3257,UPI,1070,Paid,2026-01-23
3258,3258,Card,1644,Paid,2026-04-23
3259,3259,Cash,1037,Paid,2026-03-29
3260,3260,UPI,1922,Paid,2026-06-19
3261,3261,Card,1623,Paid,2026-05-18
3262,3262,Cash,1504,Paid,2026-04-30
3263,3263,Card,1590,Paid,2026-02-28
3264,3264,Wallet,1217,Paid,2026-06-12
3265,3265,Cash,1083,Paid,2026-06-10
3266,3266,UPI,2180,Paid,2026-07-26
3267,3267,Card,2013,Paid,2026-05-16
3268,3268,Cash,1373,Paid,2026-04-06
3269,3269,Wallet,1551,Paid,2026-05-21
3270,3270,UPI,974,Paid,2026-03-13
3271,3271,Cash,1708,Paid,2026-04-07
3272,3272,Wallet,1548,Paid,2026-01-08
3273,3273,Card,1487,Paid,2026-04-02
3274,3274,UPI,2670,Paid,2026-04-30
3275,3275,Card,1171,Paid,2026-05-18
3276,3276,Wallet,1549,Paid,2026-06-12
3277,3277,Cash,1018,Paid,2026-04-17
3278,3278,UPI,1188,Paid,2026-05-18
3279,3279,Card,2150,Paid,2026-07-01
3280,3280,Cash,745,Paid,2026-02-12
3281,3281,Cash,2357,Paid,2026-02-18
3282,3282,Cash,631,Paid,2026-02-20
3283,3283,UPI,1988,Paid,2026-02-23
3284,3284,Card,1085,Paid,2026-04-23
3285,3285,Cash,2115,Paid,2026-04-07
3286,3286,Wallet,2354,Paid,2026-06-06
3287,3287,UPI,2437,Paid,2026-07-03
3288,3288,Card,2104,Paid,2026-05-06
3289,3289,UPI,2649,Paid,2026-06-26
3290,3290,UPI,901,Paid,2026-02-21
3291,3291,Wallet,957,Paid,2026-01-11
3292,3292,UPI,1545,Paid,2026-03-25
3293,3293,Wallet,2206,Paid,2026-03-13
3294,3294,Card,1957,Paid,2026-06-19
3295,3295,UPI,3094,Paid,2026-01-03
3296,3296,Card,911,Paid,2026-07-07
3297,3297,UPI,1557,Paid,2026-01-11
3298,3298,Cash,642,Paid,2026-02-24
3299,3299,Wallet,1650,Paid,2026-05-12
3300,3300,UPI,2568,Paid,2026-07-29
3301,3301,Wallet,1930,Paid,2026-02-04
3302,3302,Wallet,1759,Paid,2026-06-19
3303,3303,UPI,2405,Paid,2026-03-17
3304,3304,UPI,1479,Paid,2026-07-17
3305,3305,UPI,1429,Paid,2026-04-25
3306,3306,Card,1380,Paid,2026-01-06
3307,3307,Cash,1413,Paid,2026-03-11
3308,3308,Cash,1176,Paid,2026-04-01
3309,3309,Cash,1671,Paid,2026-01-12
3310,3310,Cash,2014,Paid,2026-05-28
3311,3311,Card,666,Paid,2026-05-21
3312,3312,Wallet,681,Paid,2026-04-25
3313,3313,UPI,3364,Paid,2026-03-09
3314,3314,UPI,1524,Paid,2026-02-03
3315,3315,Cash,1045,Paid,2026-02-08
3316,3316,Wallet,2603,Paid,2026-06-12
3317,3317,Wallet,619,Paid,2026-03-23
3318,3318,Wallet,1016,Paid,2026-07-04
3319,3319,Wallet,1150,Paid,2026-04-28
3320,3320,UPI,1832,Paid,2026-01-08
3321,3321,Cash,2703,Paid,2026-02-14
3322,3322,Wallet,1856,Paid,2026-06-21
3323,3323,Cash,1168,Paid,2026-07-15
3324,3324,Cash,1198,Paid,2026-05-28
3325,3325,UPI,1621,Paid,2026-03-23
3326,3326,Wallet,360,Paid,2026-01-14
3327,3327,Card,873,Paid,2026-05-07
3328,3328,Wallet,1023,Paid,2026-07-25
3329,3329,Wallet,2357,Paid,2026-01-06
3330,3330,UPI,980,Paid,2026-03-24
3331,3331,Wallet,521,Paid,2026-02-19
3332,3332,UPI,3604,Paid,2026-05-19
3333,3333,Card,499,Paid,2026-03-11
3334,3334,Card,1393,Paid,2026-01-24
3335,3335,Card,888,Paid,2026-06-04
3336,3336,Card,1168,Paid,2026-01-12
3337,3337,Wallet,1178,Paid,2026-02-25
3338,3338,Wallet,833,Paid,2026-05-12
3339,3339,Cash,2769,Paid,2026-07-26
3340,3340,Wallet,2705,Paid,2026-01-29
3341,3341,Card,2395,Paid,2026-01-02
3342,3342,Cash,685,Paid,2026-05-15
3343,3343,Wallet,2187,Paid,2026-05-15
3344,3344,Card,673,Paid,2026-05-23
3345,3345,Card,1686,Paid,2026-01-28
3346,3346,Cash,2324,Paid,2026-06-19
3347,3347,UPI,1490,Paid,2026-01-19
3348,3348,Card,1647,Paid,2026-07-09
3349,3349,Wallet,1561,Paid,2026-04-17
3350,3350,Cash,1558,Paid,2026-03-05
3351,3351,Card,1695,Paid,2026-03-14
3352,3352,Cash,2022,Paid,2026-04-26
3353,3353,UPI,1397,Paid,2026-03-17
3354,3354,Card,1353,Paid,2026-06-09
3355,3355,UPI,1572,Paid,2026-02-26
3356,3356,Cash,1193,Paid,2026-01-04
3357,3357,Card,1973,Paid,2026-02-18
3358,3358,Wallet,1216,Paid,2026-03-31
3359,3359,Cash,1464,Paid,2026-04-19
3360,3360,Wallet,2057,Paid,2026-01-24
3361,3361,Wallet,2011,Paid,2026-06-21
3362,3362,Card,958,Paid,2026-07-26
3363,3363,UPI,800,Paid,2026-07-25
3364,3364,Cash,1366,Paid,2026-03-10
3365,3365,Card,973,Paid,2026-04-15
3366,3366,Card,2603,Paid,2026-07-27
3367,3367,UPI,656,Paid,2026-04-07
3368,3368,UPI,869,Paid,2026-01-31
3369,3369,Cash,1063,Paid,2026-04-06
3370,3370,Wallet,2661,Paid,2026-04-09
3371,3371,UPI,2571,Paid,2026-01-24
3372,3372,Card,1676,Paid,2026-03-17
3373,3373,Cash,1011,Paid,2026-03-17
3374,3374,Wallet,394,Paid,2026-07-10
3375,3375,Card,520,Paid,2026-01-11
3376,3376,Card,2298,Paid,2026-04-19
3377,3377,UPI,1702,Paid,2026-02-11
3378,3378,Wallet,556,Paid,2026-04-18
3379,3379,Wallet,1476,Paid,2026-04-07
3380,3380,UPI,593,Paid,2026-07-16
3381,3381,Card,930,Paid,2026-07-29
3382,3382,UPI,1175,Paid,2026-03-18
3383,3383,UPI,2014,Paid,2026-05-18
3384,3384,Wallet,1219,Paid,2026-06-20
3385,3385,Card,1564,Paid,2026-02-19
3386,3386,Card,3213,Paid,2026-06-10
3387,3387,Cash,1928,Paid,2026-04-14
3388,3388,UPI,2765,Paid,2026-02-12
3389,3389,Cash,1316,Paid,2026-07-19
3390,3390,Wallet,1490,Paid,2026-02-23
3391,3391,Card,840,Paid,2026-03-18
3392,3392,UPI,1335,Paid,2026-03-19
3393,3393,UPI,913,Paid,2026-07-25
3394,3394,Card,1820,Paid,2026-06-19
3395,3395,Cash,1637,Paid,2026-01-28
3396,3396,UPI,2202,Paid,2026-05-06
3397,3397,Cash,2037,Paid,2026-02-16
3398,3398,Card,1209,Paid,2026-01-01
3399,3399,Cash,1061,Paid,2026-03-15
3400,3400,UPI,1947,Paid,2026-03-24
3401,3401,Cash,1098,Paid,2026-04-19
3402,3402,Card,1313,Paid,2026-06-28
3403,3403,Card,2520,Paid,2026-03-04
3404,3404,Cash,1525,Paid,2026-01-27
3405,3405,Card,2051,Paid,2026-07-22
3406,3406,Wallet,1201,Paid,2026-06-25
3407,3407,Card,1395,Paid,2026-01-23
3408,3408,UPI,1139,Paid,2026-02-07
3409,3409,Cash,1411,Paid,2026-02-15
3410,3410,Wallet,1850,Paid,2026-05-27
3411,3411,Cash,1462,Paid,2026-03-02
3412,3412,Wallet,2200,Paid,2026-03-07
3413,3413,Cash,1038,Paid,2026-06-06
3414,3414,Card,1613,Paid,2026-05-22
3415,3415,Card,1700,Paid,2026-04-27
3416,3416,Card,623,Paid,2026-04-12
3417,3417,Card,2050,Paid,2026-04-05
3418,3418,Wallet,2235,Paid,2026-06-23
3419,3419,UPI,655,Paid,2026-01-27
3420,3420,UPI,3462,Paid,2026-06-05
3421,3421,UPI,1333,Paid,2026-06-29
3422,3422,Card,513,Paid,2026-01-27
3423,3423,Card,3188,Paid,2026-07-09
3424,3424,Card,2173,Paid,2026-07-05
3425,3425,Cash,964,Paid,2026-02-08
3426,3426,Card,2178,Paid,2026-01-20
3427,3427,Cash,2065,Paid,2026-04-15
3428,3428,Card,1683,Paid,2026-07-30
3429,3429,Card,970,Paid,2026-03-11
3430,3430,Wallet,1482,Paid,2026-06-02
3431,3431,Cash,1463,Paid,2026-01-31
3432,3432,Wallet,1825,Paid,2026-01-04
3433,3433,Wallet,860,Paid,2026-03-09
3434,3434,Card,1760,Paid,2026-04-14
3435,3435,Cash,1059,Paid,2026-01-23
3436,3436,Cash,908,Paid,2026-05-01
3437,3437,Wallet,2580,Paid,2026-01-30
3438,3438,UPI,3105,Paid,2026-06-09
3439,3439,Wallet,1149,Paid,2026-01-12
3440,3440,Card,1584,Paid,2026-03-31
3441,3441,Cash,714,Paid,2026-04-09
3442,3442,Wallet,1204,Paid,2026-06-30
3443,3443,Wallet,1461,Paid,2026-02-19
3444,3444,Card,2552,Paid,2026-05-09
3445,3445,Cash,1646,Paid,2026-02-12
3446,3446,UPI,1740,Paid,2026-07-04
3447,3447,UPI,2706,Paid,2026-02-06
3448,3448,Cash,813,Paid,2026-06-16
3449,3449,Cash,994,Paid,2026-05-09
3450,3450,Card,1611,Paid,2026-03-09
3451,3451,Cash,2193,Paid,2026-06-17
3452,3452,Wallet,2736,Paid,2026-02-17
3453,3453,Card,846,Paid,2026-01-11
3454,3454,Card,1793,Paid,2026-07-29
3455,3455,Cash,1342,Paid,2026-06-01
3456,3456,Card,2547,Paid,2026-03-31
3457,3457,Wallet,677,Paid,2026-07-10
3458,3458,Wallet,1180,Paid,2026-07-04
3459,3459,UPI,1314,Paid,2026-06-10
3460,3460,Wallet,2433,Paid,2026-05-06
3461,3461,Wallet,1138,Paid,2026-02-03
3462,3462,UPI,1554,Paid,2026-04-17
3463,3463,Cash,1120,Paid,2026-06-09
3464,3464,Cash,1114,Paid,2026-05-20
3465,3465,Cash,1441,Paid,2026-02-28
3466,3466,UPI,786,Paid,2026-05-29
3467,3467,Card,2201,Paid,2026-07-23
3468,3468,Card,2022,Paid,2026-05-30
3469,3469,Wallet,1536,Paid,2026-04-21
3470,3470,Wallet,1821,Paid,2026-04-24
3471,3471,Card,1013,Paid,2026-07-03
3472,3472,Card,1468,Paid,2026-03-16
3473,3473,UPI,1612,Paid,2026-05-29
3474,3474,Cash,856,Paid,2026-01-22
3475,3475,Cash,994,Paid,2026-05-02
3476,3476,Cash,1236,Paid,2026-05-04
3477,3477,Card,950,Paid,2026-04-09
3478,3478,UPI,931,Paid,2026-04-05
3479,3479,Wallet,751,Paid,2026-06-06
3480,3480,Wallet,2501,Paid,2026-03-04
3481,3481,Wallet,1051,Paid,2026-05-24
3482,3482,Cash,1701,Paid,2026-03-30
3483,3483,Card,2564,Paid,2026-03-07
3484,3484,Cash,1241,Paid,2026-02-27
3485,3485,UPI,638,Paid,2026-06-20
3486,3486,Wallet,1818,Paid,2026-02-16
3487,3487,Card,1242,Paid,2026-04-16
3488,3488,Wallet,2550,Paid,2026-01-12
3489,3489,Card,1157,Paid,2026-03-21
3490,3490,UPI,2008,Paid,2026-02-21
3491,3491,Card,1271,Paid,2026-04-26
3492,3492,Wallet,1543,Paid,2026-02-28
3493,3493,UPI,1977,Paid,2026-07-12
3494,3494,Wallet,2370,Paid,2026-04-17
3495,3495,UPI,1763,Paid,2026-07-30
3496,3496,Cash,3086,Paid,2026-01-04
3497,3497,Wallet,1152,Paid,2026-07-06
3498,3498,Card,1375,Paid,2026-07-26
3499,3499,UPI,2085,Paid,2026-05-04
3500,3500,Wallet,559,Paid,2026-04-11
3501,3501,UPI,1080,Paid,2026-04-01
3502,3502,Card,2526,Paid,2026-04-26
3503,3503,UPI,1053,Paid,2026-03-13
3504,3504,Wallet,1081,Paid,2026-01-14
3505,3505,UPI,2404,Paid,2026-02-19
3506,3506,Cash,2787,Paid,2026-04-23
3507,3507,Wallet,2156,Paid,2026-04-17
3508,3508,Cash,790,Paid,2026-06-25
3509,3509,Wallet,1503,Paid,2026-04-09
3510,3510,Wallet,2352,Paid,2026-05-11
3511,3511,Wallet,574,Paid,2026-03-23
3512,3512,Card,530,Paid,2026-04-27
3513,3513,Wallet,2211,Paid,2026-02-11
3514,3514,Wallet,635,Paid,2026-02-01
3515,3515,UPI,1419,Paid,2026-04-30
3516,3516,Wallet,2156,Paid,2026-01-08
3517,3517,UPI,1811,Paid,2026-04-22
3518,3518,UPI,1534,Paid,2026-06-14
3519,3519,Cash,1614,Paid,2026-06-11
3520,3520,Cash,613,Paid,2026-02-08
3521,3521,Cash,2810,Paid,2026-02-09
3522,3522,Cash,1276,Paid,2026-01-09
3523,3523,Wallet,1034,Paid,2026-06-20
3524,3524,Wallet,1342,Paid,2026-01-24
3525,3525,Card,775,Paid,2026-07-09
3526,3526,Cash,1640,Paid,2026-01-23
3527,3527,UPI,1358,Paid,2026-02-17
3528,3528,UPI,1413,Paid,2026-02-14
3529,3529,Wallet,1031,Paid,2026-07-28
3530,3530,Wallet,1339,Paid,2026-06-27
3531,3531,Cash,1170,Paid,2026-01-14
3532,3532,Card,3121,Paid,2026-05-19
3533,3533,Cash,1673,Paid,2026-07-06
3534,3534,UPI,2643,Paid,2026-02-15
3535,3535,Cash,1300,Paid,2026-05-06
3536,3536,UPI,2039,Paid,2026-04-24
3537,3537,Cash,377,Paid,2026-01-27
3538,3538,UPI,465,Paid,2026-07-21
3539,3539,Card,1617,Paid,2026-01-05
3540,3540,Cash,1037,Paid,2026-05-07
3541,3541,Card,855,Paid,2026-03-01
3542,3542,Card,704,Paid,2026-04-02
3543,3543,Wallet,624,Paid,2026-03-06
3544,3544,Cash,813,Paid,2026-06-14
3545,3545,Wallet,3305,Paid,2026-05-01
3546,3546,UPI,2097,Paid,2026-07-18
3547,3547,Cash,1566,Paid,2026-06-10
3548,3548,Wallet,840,Paid,2026-02-13
3549,3549,Wallet,875,Paid,2026-04-12
3550,3550,UPI,1086,Paid,2026-04-22
3551,3551,Cash,1025,Paid,2026-04-23
3552,3552,Cash,2516,Paid,2026-07-28
3553,3553,Wallet,1123,Paid,2026-03-09
3554,3554,Cash,1774,Paid,2026-05-24
3555,3555,Wallet,616,Paid,2026-02-19
3556,3556,Card,1949,Paid,2026-06-25
3557,3557,Cash,1130,Paid,2026-06-30
3558,3558,Card,735,Paid,2026-04-23
3559,3559,Cash,2186,Paid,2026-07-15
3560,3560,UPI,2973,Paid,2026-06-11
3561,3561,Card,1686,Paid,2026-07-30
3562,3562,Cash,2631,Paid,2026-03-18
3563,3563,Card,2207,Paid,2026-04-17
3564,3564,Cash,2775,Paid,2026-01-05
3565,3565,Card,1114,Paid,2026-05-15
3566,3566,Cash,1523,Paid,2026-01-09
3567,3567,Card,1006,Paid,2026-05-29
3568,3568,Cash,1197,Paid,2026-04-01
3569,3569,Cash,1370,Paid,2026-07-29
3570,3570,Cash,1227,Paid,2026-02-06
3571,3571,Cash,1137,Paid,2026-07-07
3572,3572,Wallet,1998,Paid,2026-02-03
3573,3573,UPI,3032,Paid,2026-07-15
3574,3574,Wallet,1614,Paid,2026-06-19
3575,3575,Card,2708,Paid,2026-05-28
3576,3576,UPI,1730,Paid,2026-02-01
3577,3577,Card,960,Paid,2026-02-14
3578,3578,Card,1791,Paid,2026-06-17
3579,3579,Card,1430,Paid,2026-06-08
3580,3580,UPI,2108,Paid,2026-01-06
3581,3581,Cash,1372,Paid,2026-06-20
3582,3582,Wallet,1188,Paid,2026-01-04
3583,3583,Cash,1473,Paid,2026-02-14
3584,3584,Card,1457,Paid,2026-07-07
3585,3585,UPI,2244,Paid,2026-05-11
3586,3586,Wallet,1990,Paid,2026-01-19
3587,3587,Cash,1204,Paid,2026-02-06
3588,3588,Cash,1483,Paid,2026-06-20
3589,3589,Cash,2114,Paid,2026-01-29
3590,3590,Cash,2060,Paid,2026-04-07
3591,3591,Wallet,631,Paid,2026-07-24
3592,3592,Wallet,1484,Paid,2026-04-21
3593,3593,Cash,2497,Paid,2026-05-09
3594,3594,Card,978,Paid,2026-03-26
3595,3595,UPI,578,Paid,2026-04-02
3596,3596,Card,2191,Paid,2026-06-23
3597,3597,Cash,1419,Paid,2026-04-22
3598,3598,Cash,1094,Paid,2026-06-21
3599,3599,Cash,1126,Paid,2026-03-31
3600,3600,UPI,1920,Paid,2026-06-09
3601,3601,Card,888,Paid,2026-03-14
3602,3602,Wallet,709,Paid,2026-06-24
